short_codes,trial_IDs,Time (s),pf:Fluorescence,ecoli:Fluorescence_1,OD:Raw_OD(590)
B38,cpd00314,66972.55232258771,450354.0,209084.0,1.028
B38,cpd00314,67565.03459740497,468956.0,209350.0,1.036
B38,cpd00314,68157.54682320905,481064.0,207693.0,1.01
B38,cpd00314,68750.01611140351,486898.0,261360.0,1.206
B38,cpd00314,69342.49857638888,490091.0,246782.0,1.107
B38,cpd00314,69934.96389334794,485468.0,226064.0,1.025
B38,cpd00314,70527.48938223685,491341.0,223598.0,1.021
B38,cpd00314,71119.94558771931,486075.0,233026.0,1.078
B38,cpd00314,71712.42074345761,489968.0,226323.0,1.07
B38,cpd00314,72304.92720105994,493252.0,232065.0,1.121
B38,cpd00314,72897.48369608918,490485.0,230130.0,1.12
B38,cpd00314,73490.03349678362,494467.0,227087.0,1.128
B38,cpd00314,74082.5549429459,494576.0,232732.0,1.164
B38,cpd00314,74675.04054163012,499137.0,232660.0,1.175
B38,cpd00314,75267.62172386696,496866.0,225754.0,1.151
B38,cpd00314,75860.15031352338,501682.0,232257.0,1.158
B38,cpd00314,76452.67421206139,499246.0,230259.0,1.184
B38,cpd00314,77045.18940456871,499105.0,232709.0,1.187
B38,cpd00314,77637.70693274854,501734.0,223929.0,1.179
B38,cpd00314,78230.20534239766,496176.0,225763.0,1.206
B38,cpd00314,78822.70352668127,501286.0,224024.0,1.19
B38,cpd00314,79415.22579071637,498211.0,223840.0,1.207
B38,cpd00314,80007.78483768275,497028.0,222575.0,1.201
B38,cpd00314,80600.32937255118,497677.0,222684.0,1.214
B38,cpd00314,81192.8603069079,497621.0,220226.0,1.229
B38,cpd00314,81785.41278311402,493423.0,220222.0,1.226
B38,cpd00314,82378.01498333334,496432.0,219010.0,1.249
B38,cpd00314,82970.4970736842,499651.0,217401.0,1.263
B38,cpd00314,83563.00952397661,493455.0,221269.0,1.266
B38,cpd00314,84155.58694203217,495780.0,216714.0,1.246
B38,cpd00314,84748.09366524122,496727.0,220198.0,1.275
B38,cpd00314,85340.68455683479,491215.0,213233.0,1.278
B38,cpd00314,85933.19015288743,488441.0,211617.0,1.297
B38,cpd00314,86525.72526571638,486214.0,218621.0,1.33
B38,cpd00314,87118.29743479531,489143.0,217406.0,1.328
B38,cpd00314,87710.8934945541,489694.0,220334.0,1.34
B38,cpd00314,88303.43357448831,485271.0,215470.0,1.33
B38,cpd00314,88895.99103355264,486609.0,256325.0,1.527
B38,cpd00314,89488.57056312133,483651.0,270211.0,1.565
B38,cpd00314,90081.15123461257,487089.0,291656.0,1.76
B38,cpd00314,90673.69300782164,487603.0,302955.0,1.741
B38,cpd00314,91266.24852909357,477942.0,305248.0,1.781
B38,cpd00314,91858.84774097223,483206.0,299337.0,1.731
B38,cpd00314,92451.36305288742,488512.0,307589.0,1.745
B38,cpd00314,93043.92179846491,530027.0,311499.0,1.776
B38,cpd00314,93636.40032390352,531587.0,310422.0,1.739
B38,cpd00314,94228.98776779971,549151.0,307948.0,1.722
B38,cpd00314,94821.50987280703,537817.0,316499.0,1.732
B38,cpd00314,95414.02378742692,517988.0,315818.0,1.701
B38,cpd00314,96006.56080076755,516692.0,328903.0,1.735
B38,cpd00314,96599.13363413741,502260.0,325190.0,1.711
B38,cpd00314,97191.73620968568,500790.0,328227.0,1.72
B38,cpd00314,97784.3233634503,499137.0,332467.0,1.727
B38,cpd00314,98376.93629802634,489343.0,338770.0,1.711
B38,cpd00314,98969.48580383773,484106.0,337645.0,1.679
B38,cpd00314,99562.07756118423,479606.0,341483.0,1.704
B38,cpd00314,100154.58667843566,482745.0,344941.0,1.696
B38,cpd00314,100747.10468548974,478429.0,349183.0,1.705
B38,cpd00314,101339.59629232455,482531.0,356454.0,1.716
B38,cpd00314,101932.0656324927,478136.0,357548.0,1.713
B38,cpd00314,102524.57027898391,478331.0,364381.0,1.7
B38,cpd00314,103117.08675807748,472030.0,363749.0,1.697
B38,cpd00314,103709.5841123538,482439.0,364393.0,1.699
B38,cpd00314,104302.12029649124,461085.0,368284.0,1.691
B38,cpd00314,104894.68458965643,460193.0,371266.0,1.704
B38,cpd00314,105487.22159170323,466133.0,369521.0,1.681
B38,cpd00314,106079.73390058479,459438.0,379379.0,1.705
B38,cpd00314,106672.28882744885,466509.0,384183.0,1.692
B38,cpd00314,107264.81512306287,466822.0,380321.0,1.679
B38,cpd00314,107857.33514046053,463063.0,380262.0,1.69
B38,cpd00314,108449.82728870615,462466.0,383162.0,1.693
B38,cpd00314,109042.31918245617,465644.0,398710.0,1.667
B38,cpd00314,109634.71801016082,465348.0,399913.0,1.676
B38,cpd00314,110227.27415252193,457588.0,401484.0,1.638
B38,cpd00314,110819.81853790204,460026.0,395567.0,1.684
B38,cpd00314,111412.33385233919,451966.0,399414.0,1.655
B38,cpd00314,112004.86944817251,442358.0,406802.0,1.703
B38,cpd00314,112597.31396655702,439286.0,407407.0,1.744
B38,cpd00314,113190.01028468566,449184.0,404062.0,1.571
B38,cpd00314,113782.53396783628,452218.0,405105.0,1.58
B38,cpd00314,114375.11549089913,444177.0,412514.0,1.576
B38,cpd00314,114967.66222006579,439350.0,415278.0,1.557
B38,cpd00314,115560.27998698829,459891.0,404018.0,1.496
B38,cpd00314,116152.82313976607,466442.0,427227.0,1.666
B38,cpd00314,116745.25308428363,453115.0,433990.0,1.702
B38,cpd00314,117337.81056531433,462453.0,401455.0,1.459
B38,cpd00314,117930.359383443,449201.0,455584.0,1.821
B38,cpd00314,118522.90370076755,458195.0,414716.0,1.476
B38,cpd00314,119115.39849459064,423542.0,329361.0,1.318
B38,cpd00314,119707.9309790936,452922.0,267053.0,1.22
B38,cpd00314,120300.44004546783,455296.0,300094.0,1.304
B38,cpd00314,120892.92642302632,446164.0,262313.0,1.175
B38,cpd00314,121485.47865376463,446441.0,264100.0,1.207
B38,cpd00314,122078.04294294592,494927.0,315035.0,1.226
B38,cpd00314,122670.6030134503,491102.0,339437.0,1.399
B38,cpd00314,123263.19058633041,452104.0,318165.0,1.313
B38,cpd00314,123855.73260891814,431961.0,316595.0,1.278
B38,cpd00314,124448.2543262427,498452.0,274676.0,1.21
B38,cpd00314,125040.75944572371,520860.0,273542.0,1.174
B38,cpd00314,125633.34572905702,503489.0,299308.0,1.248
B38,cpd00314,126225.89911951755,510923.0,318657.0,1.296
B38,cpd00314,126818.41079122807,494987.0,349217.0,1.371
B38,cpd00314,127411.01782145468,500863.0,273354.0,1.157
B38,cpd00314,128003.50244839181,534720.0,347399.0,1.407
B38,cpd00314,128596.04190098685,507036.0,342937.0,1.315
B38,cpd00314,129188.60712097953,516892.0,349751.0,1.423
B38,cpd00314,129781.1511803728,539258.0,353833.0,1.315
B38,cpd00314,130373.75279579678,561715.0,350368.0,1.288
B38,cpd00314,130966.17639733187,577918.0,292489.0,1.18
B38,cpd00314,131558.8504409357,591064.0,287846.0,1.192
B38,cpd00314,132151.45836728803,611827.0,288157.0,1.185
B38,cpd00314,132743.93642057746,599170.0,339194.0,1.283
B38,cpd00314,133336.4590561038,603408.0,329336.0,1.241
B38,cpd00314,133928.97633384506,574815.0,343725.0,1.302
B38,cpd00314,134521.58882923977,617787.0,267843.0,1.131
B38,cpd00314,135114.02855445907,625637.0,346649.0,1.31
B38,cpd00314,135706.54285953948,709235.0,363459.0,1.395
B38,cpd00314,136299.10955657894,731580.0,257214.0,1.124
B38,cpd00314,136891.6641949927,773919.0,293667.0,1.191
B38,cpd00314,137484.17972532893,770389.0,371917.0,1.303
B38,cpd00314,138076.80365402045,729884.0,319164.0,1.178
B38,cpd00314,138669.34008333334,813345.0,319878.0,1.216
B38,cpd00314,139261.92755815058,827218.0,325634.0,1.202
B38,cpd00314,139854.39411827485,832317.0,276830.0,1.198
B38,cpd00314,140446.99983940058,707316.0,326587.0,1.155
B38,cpd00314,141039.39673289473,817761.0,349585.0,1.277
B38,cpd00314,141631.97725453216,788793.0,280254.0,1.161
B38,cpd00314,142224.46622540208,832750.0,359950.0,1.298
B38,cpd00314,142817.05943636692,857023.0,314181.0,1.149
B38,cpd00314,143409.52433987576,949241.0,288888.0,1.148
B38,cpd00314,144002.05686652046,830415.0,357643.0,1.211
B38,cpd00314,144594.53108910818,715929.0,282205.0,1.097
B38,cpd00314,145187.08408154242,978182.0,362490.0,1.232
B38,cpd00314,145779.6672483918,945249.0,355101.0,1.244
B38,cpd00314,146372.10183899853,932718.0,295190.0,1.089
B38,cpd00314,146964.83900548247,838311.0,318025.0,1.181
B38,cpd00314,147557.30515625002,1016770.0,266889.0,1.038
B38,cpd00314,148149.76287978803,1011270.0,323356.0,1.12
B38,cpd00314,148742.2422052997,860230.0,238710.0,1.002
B38,cpd00314,149334.74074755117,1018861.0,248354.0,0.97
B38,cpd00314,149927.19783311404,832811.0,208899.0,0.973
B38,cpd00314,150519.8209022661,868005.0,262946.0,1.004
B38,cpd00314,151112.235826462,884623.0,265926.0,0.974
B38,cpd00314,151704.81657989766,938859.0,229812.0,0.947
B38,cpd00314,152297.25907295322,1109100.0,199990.0,0.939
B38,cpd00314,152889.76690497075,976828.0,193059.0,0.932
B38,cpd00314,153482.26285727342,1007782.0,199537.0,0.93
B38,cpd00314,154074.89901951753,997264.0,194622.0,0.924
B38,cpd00314,154667.32982693714,940932.0,227027.0,0.924
B38,cpd00314,155259.93257591373,926335.0,190575.0,0.912
B38,cpd00314,155852.4436066886,958562.0,188166.0,0.902
B38,cpd00314,156444.88220815058,998059.0,186424.0,0.893
B38,cpd00314,157037.4625441155,989149.0,191231.0,0.888
B38,cpd00314,157629.96748951022,1015459.0,184055.0,0.882
B38,cpd00314,158222.48060818715,962876.0,179658.0,0.873
B38,cpd00314,158815.0556363304,1075380.0,182515.0,0.857
B38,cpd00314,159407.591410307,1064612.0,176439.0,0.853
B38,cpd00314,160000.0751059576,1132865.0,174912.0,0.851
B38,cpd00314,160592.57589923244,1129854.0,171363.0,0.837
B38,cpd00314,161185.198906981,1146651.0,168957.0,0.827
B38,cpd00314,161777.78019075294,1083624.0,172042.0,0.818
B38,cpd00314,162370.18227945906,967143.0,169806.0,0.813
B38,cpd00314,162962.82974868422,981303.0,162651.0,0.799
B38,cpd00314,163555.43822247806,1236301.0,159029.0,0.789
B38,cpd00314,164147.92380760235,985719.0,161508.0,0.787
B38,cpd00314,164740.50186165937,909530.0,157989.0,0.778
B38,cpd00314,165332.895298538,999250.0,155570.0,0.763
B38,cpd00314,165925.48665142545,1041001.0,155158.0,0.753
B38,cpd00314,166518.06175614035,1133432.0,151521.0,0.742
B38,cpd00314,167110.76531772662,1075118.0,150180.0,0.732
B38,cpd00314,167703.25480906432,1238748.0,146660.0,0.726
B38,cpd00314,168295.81162828943,1246649.0,145485.0,0.708
B38,cpd00314,168888.39744477338,1079659.0,141143.0,0.696
B38,cpd00314,169480.93910749268,812634.0,140302.0,0.688
B38,cpd00314,170073.40505577484,1180728.0,138908.0,0.675
B38,cpd00314,170666.0999325658,1368656.0,135535.0,0.665
B38,cpd00314,171258.53875310672,1123573.0,132330.0,0.651
B38,cpd00314,171851.0313649854,1359599.0,130054.0,0.639
B38,cpd00314,172443.66937328214,591602.0,128396.0,0.63
B38,cpd00314,173036.31707978802,562615.0,125407.0,0.618
B38,cpd00314,173628.74704751463,350419.0,124549.0,0.606
B38,cpd00314,174221.2932664839,1025138.0,119172.0,0.587
B38,cpd00314,174813.89841476607,718079.0,114577.0,0.575
B38,cpd00314,175406.47038958335,456340.0,112690.0,0.564
B38,cpd00314,175999.0225033626,664131.0,110165.0,0.552
B38,cpd00314,176591.6985414474,616265.0,100760.0,0.539
B38,cpd00314,177184.33627817986,374980.0,97288.0,0.526
B39,cpd23223,17.437182492690056,47134.0,19816.0,0.241
B39,cpd23223,612.0807006944443,46474.0,20263.0,0.246
B39,cpd23223,1204.6030660818715,56308.0,19836.0,0.258
B39,cpd23223,1797.1184104166666,57175.0,20266.0,0.264
B39,cpd23223,2389.6293491593565,60168.0,20456.0,0.276
B39,cpd23223,2982.2451478435673,62635.0,20334.0,0.284
B39,cpd23223,3574.7394448099417,63822.0,20834.0,0.286
B39,cpd23223,4167.291392763158,65285.0,20864.0,0.293
B39,cpd23223,4759.749574013157,66752.0,21519.0,0.301
B39,cpd23223,5352.226468421053,70919.0,22104.0,0.301
B39,cpd23223,5944.68672620614,75751.0,22309.0,0.307
B39,cpd23223,6537.197492141812,78514.0,23258.0,0.31
B39,cpd23223,7129.658575438596,85127.0,24466.0,0.323
B39,cpd23223,7722.119183114035,91566.0,25342.0,0.329
B39,cpd23223,8314.589749780702,95610.0,26529.0,0.337
B39,cpd23223,8907.125591959064,102125.0,27127.0,0.343
B39,cpd23223,9499.589261513158,105265.0,28064.0,0.353
B39,cpd23223,10092.044244152046,107177.0,29214.0,0.362
B39,cpd23223,10684.59565376462,111982.0,30302.0,0.369
B39,cpd23223,11277.059908881578,113956.0,31444.0,0.379
B39,cpd23223,11869.561323976608,120543.0,32596.0,0.389
B39,cpd23223,12462.074853106724,123475.0,34010.0,0.396
B39,cpd23223,13054.525985818713,124415.0,35231.0,0.408
B39,cpd23223,13646.927445285088,127936.0,36528.0,0.417
B39,cpd23223,14239.525828399126,133642.0,38119.0,0.429
B39,cpd23223,14831.958014400589,134414.0,38989.0,0.441
B39,cpd23223,15424.420524013158,135124.0,40068.0,0.451
B39,cpd23223,16016.964152814326,137395.0,41305.0,0.463
B39,cpd23223,16609.431545248535,140553.0,43488.0,0.479
B39,cpd23223,17201.92670263158,141959.0,44597.0,0.488
B39,cpd23223,17794.446215168125,146422.0,46044.0,0.502
B39,cpd23223,18386.95914254386,148341.0,47427.0,0.514
B39,cpd23223,18979.46532701023,150587.0,49029.0,0.524
B39,cpd23223,19571.990786805556,152904.0,50677.0,0.539
B39,cpd23223,20164.528064071634,157270.0,52468.0,0.551
B39,cpd23223,20757.044207273393,159414.0,53906.0,0.565
B39,cpd23223,21349.530477704677,161630.0,55950.0,0.574
B39,cpd23223,21942.065904276315,161742.0,57471.0,0.591
B39,cpd23223,22534.59832613304,167716.0,59385.0,0.609
B39,cpd23223,23127.081862828953,169316.0,60906.0,0.626
B39,cpd23223,23719.551082602342,171022.0,63124.0,0.639
B39,cpd23223,24312.06204864766,173623.0,64247.0,0.655
B39,cpd23223,24904.57369232456,178505.0,66838.0,0.672
B39,cpd23223,25497.192146966376,177158.0,69195.0,0.689
B39,cpd23223,26089.73537185673,181123.0,71741.0,0.704
B39,cpd23223,26682.251553728074,187058.0,73955.0,0.719
B39,cpd23223,27274.741707529243,189621.0,76446.0,0.738
B39,cpd23223,27867.299149890354,192257.0,78524.0,0.754
B39,cpd23223,28459.77462383041,192641.0,80495.0,0.769
B39,cpd23223,29052.297226571638,196931.0,82471.0,0.787
B39,cpd23223,29644.827986440057,198867.0,86003.0,0.803
B39,cpd23223,30237.282831140354,206601.0,88264.0,0.823
B39,cpd23223,30829.786733296787,211300.0,90792.0,0.842
B39,cpd23223,31422.255213852342,211760.0,93168.0,0.861
B39,cpd23223,32015.36283019006,218358.0,95262.0,0.876
B39,cpd23223,32607.234835672512,219459.0,97871.0,0.895
B39,cpd23223,33200.18353951024,224697.0,101826.0,0.914
B39,cpd23223,33792.272625731006,226605.0,103122.0,0.931
B39,cpd23223,34384.99975734649,233588.0,105383.0,0.953
B39,cpd23223,34977.37028877924,235560.0,109192.0,0.969
B39,cpd23223,35570.0976747076,239831.0,110459.0,0.988
B39,cpd23223,36162.36495252193,243701.0,113604.0,1.008
B39,cpd23223,36754.803826900585,248363.0,113476.0,1.027
B39,cpd23223,37347.2698253655,251431.0,116475.0,1.048
B39,cpd23223,37939.769586111106,259322.0,119005.0,1.061
B39,cpd23223,38532.227598976606,260043.0,120126.0,1.082
B39,cpd23223,39124.69970628655,264651.0,122135.0,1.1
B39,cpd23223,39717.20306695907,269188.0,124327.0,1.117
B39,cpd23223,40309.69415522661,272959.0,126342.0,1.138
B39,cpd23223,40902.14685274123,275253.0,128657.0,1.154
B39,cpd23223,41494.724779678356,278158.0,129033.0,1.175
B39,cpd23223,42087.21628355263,285451.0,132195.0,1.194
B39,cpd23223,42679.76975818714,290469.0,133508.0,1.21
B39,cpd23223,43272.2891802266,293333.0,133833.0,1.225
B39,cpd23223,43864.74336820175,299825.0,135771.0,1.239
B39,cpd23223,44457.23272865498,301842.0,139266.0,1.262
B39,cpd23223,45049.76675307018,303914.0,139499.0,1.276
B39,cpd23223,45642.21698768275,312976.0,143262.0,1.293
B39,cpd23223,46234.65241578947,314153.0,144060.0,1.307
B39,cpd23223,46827.139121747074,320199.0,145296.0,1.322
B39,cpd23223,47419.58095445906,326565.0,146375.0,1.338
B39,cpd23223,48012.07614820907,333697.0,148720.0,1.357
B39,cpd23223,48604.55811644736,335274.0,149191.0,1.37
B39,cpd23223,49197.11923450292,341062.0,153170.0,1.381
B39,cpd23223,49789.71486465644,351330.0,152214.0,1.394
B39,cpd23223,50382.12904459064,353648.0,155838.0,1.409
B39,cpd23223,50974.7038125731,360375.0,156535.0,1.423
B39,cpd23223,51567.209188231,365932.0,155397.0,1.437
B39,cpd23223,52159.76417905701,371539.0,158351.0,1.451
B39,cpd23223,52752.226890716374,379196.0,157437.0,1.469
B39,cpd23223,53344.666067690065,388093.0,159741.0,1.488
B39,cpd23223,53937.12918592836,393819.0,159123.0,1.494
B39,cpd23223,54529.56838256578,398745.0,162276.0,1.498
B39,cpd23223,55122.06898084795,404123.0,162810.0,1.509
B39,cpd23223,55714.59452309942,412792.0,164328.0,1.517
B39,cpd23223,56307.11644188596,417152.0,168456.0,1.513
B39,cpd23223,56899.62044565059,424381.0,171180.0,1.512
B39,cpd23223,57492.156467068715,429729.0,174862.0,1.513
B39,cpd23223,58084.65165741959,438994.0,182407.0,1.514
B39,cpd23223,58677.20195891813,442844.0,188213.0,1.519
B39,cpd23223,59269.74846151316,450642.0,195549.0,1.521
B39,cpd23223,59862.32961564328,456966.0,202649.0,1.52
B39,cpd23223,60454.796592141814,462026.0,210156.0,1.521
B39,cpd23223,61047.31131348683,472414.0,220866.0,1.52
B39,cpd23223,61639.842260087724,476542.0,228006.0,1.52
B39,cpd23223,62232.3112368421,480355.0,239687.0,1.529
B39,cpd23223,62824.87275442251,484979.0,244265.0,1.531
B39,cpd23223,63417.35137222221,496742.0,260216.0,1.533
B39,cpd23223,64009.93913819444,497603.0,268209.0,1.535
B39,cpd23223,64602.41834926901,499192.0,273865.0,1.543
B39,cpd23223,65194.92727006579,506884.0,282232.0,1.544
B39,cpd23223,65787.48543472221,513614.0,293601.0,1.552
B39,cpd23223,66379.97834685672,524163.0,298192.0,1.555
B39,cpd23223,66972.55232258771,522823.0,308053.0,1.576
B39,cpd23223,67565.03459740497,534753.0,318307.0,1.598
B39,cpd23223,68157.54682320905,539259.0,330525.0,1.615
B39,cpd23223,68750.01611140351,545261.0,341677.0,1.636
B39,cpd23223,69342.49857638888,546014.0,354286.0,1.646
B39,cpd23223,69934.96389334794,553006.0,370177.0,1.645
B39,cpd23223,70527.48938223685,561996.0,379744.0,1.643
B39,cpd23223,71119.94558771931,566085.0,390149.0,1.644
B39,cpd23223,71712.42074345761,576014.0,400369.0,1.637
B39,cpd23223,72304.92720105994,581981.0,418042.0,1.639
B39,cpd23223,72897.48369608918,588502.0,426776.0,1.638
B39,cpd23223,73490.03349678362,596703.0,439415.0,1.639
B39,cpd23223,74082.5549429459,601805.0,452300.0,1.642
B39,cpd23223,74675.04054163012,611437.0,465022.0,1.637
B39,cpd23223,75267.62172386696,617232.0,484015.0,1.641
B39,cpd23223,75860.15031352338,626588.0,501032.0,1.639
B39,cpd23223,76452.67421206139,634036.0,515401.0,1.639
B39,cpd23223,77045.18940456871,640227.0,529445.0,1.639
B39,cpd23223,77637.70693274854,653130.0,549107.0,1.64
B39,cpd23223,78230.20534239766,651617.0,565376.0,1.635
B39,cpd23223,78822.70352668127,665395.0,578014.0,1.641
B39,cpd23223,79415.22579071637,669969.0,589306.0,1.638
B39,cpd23223,80007.78483768275,679174.0,611334.0,1.638
B39,cpd23223,80600.32937255118,685209.0,627687.0,1.639
B39,cpd23223,81192.8603069079,706052.0,641783.0,1.64
B39,cpd23223,81785.41278311402,712151.0,653481.0,1.638
B39,cpd23223,82378.01498333334,714615.0,672556.0,1.637
B39,cpd23223,82970.4970736842,717195.0,681222.0,1.637
B39,cpd23223,83563.00952397661,730827.0,698938.0,1.637
B39,cpd23223,84155.58694203217,744516.0,715616.0,1.634
B39,cpd23223,84748.09366524122,754332.0,731210.0,1.634
B39,cpd23223,85340.68455683479,748733.0,748734.0,1.634
B39,cpd23223,85933.19015288743,766535.0,762570.0,1.635
B39,cpd23223,86525.72526571638,778981.0,776510.0,1.631
B39,cpd23223,87118.29743479531,781994.0,776069.0,1.633
B39,cpd23223,87710.8934945541,802700.0,802108.0,1.634
B39,cpd23223,88303.43357448831,807601.0,810308.0,1.63
B39,cpd23223,88895.99103355264,808337.0,827092.0,1.63
B39,cpd23223,89488.57056312133,817190.0,835870.0,1.629
B39,cpd23223,90081.15123461257,828109.0,858025.0,1.63
B39,cpd23223,90673.69300782164,837333.0,865065.0,1.634
B39,cpd23223,91266.24852909357,835577.0,874344.0,1.63
B39,cpd23223,91858.84774097223,850423.0,894473.0,1.63
B39,cpd23223,92451.36305288742,853709.0,904588.0,1.63
B39,cpd23223,93043.92179846491,870021.0,1007167.0,1.693
B39,cpd23223,93636.40032390352,873056.0,963078.0,1.666
B39,cpd23223,94228.98776779971,874403.0,970861.0,1.599
B39,cpd23223,94821.50987280703,897047.0,918595.0,1.433
B39,cpd23223,95414.02378742692,891457.0,864368.0,1.344
B39,cpd23223,96006.56080076755,891117.0,831451.0,1.273
B39,cpd23223,96599.13363413741,896786.0,827164.0,1.229
B39,cpd23223,97191.73620968568,915195.0,806933.0,1.218
B39,cpd23223,97784.3233634503,914255.0,812419.0,1.205
B39,cpd23223,98376.93629802634,919064.0,788539.0,1.182
B39,cpd23223,98969.48580383773,932552.0,778875.0,1.184
B39,cpd23223,99562.07756118423,942379.0,777496.0,1.161
B39,cpd23223,100154.58667843566,956121.0,780663.0,1.166
B39,cpd23223,100747.10468548974,971759.0,773186.0,1.17
B39,cpd23223,101339.59629232455,955911.0,782052.0,1.16
B39,cpd23223,101932.0656324927,1008983.0,755187.0,1.148
B39,cpd23223,102524.57027898391,1033337.0,758876.0,1.134
B39,cpd23223,103117.08675807748,1055707.0,753605.0,1.131
B39,cpd23223,103709.5841123538,1065625.0,769829.0,1.131
B39,cpd23223,104302.12029649124,1088857.0,733311.0,1.107
B39,cpd23223,104894.68458965643,1061563.0,745605.0,1.096
B39,cpd23223,105487.22159170323,1078923.0,753468.0,1.12
B39,cpd23223,106079.73390058479,1071235.0,757798.0,1.094
B39,cpd23223,106672.28882744885,1086376.0,750704.0,1.124
B39,cpd23223,107264.81512306287,1074734.0,754273.0,1.095
B39,cpd23223,107857.33514046053,1073313.0,750546.0,1.09
B39,cpd23223,108449.82728870615,1074200.0,752514.0,1.097
